Continent,Country,State,City,Name,CenterNumber,long,lat,Address,Zone,ContactPersonName,Mobile_1,Mobile_2,Landline,Email,Email_2
Asia,India,Tamilnadu,Thanjavur,Vangarampettai MVKM Trust,A.NO.471,79.2708047,10.9251895,"6, Salma Complex, Kadai Veethi, Papanasam 614 205, Thanjavur Dist.",Kumbakonam,A/N.K.Ganesan,8903160712,8098064620,-,vangarampettaivision@gmail.com,
Asia,India,Tamilnadu,Kanyakumari,Villukuri MVKM Trust,A.NO.472,77.3459854,8.223185413,"4/154, Thendral Street, Pandarakadu, Villukuri Post 629 180. Kanyakumari Dist.",Thirunelveli,A/N.S.Joseph Edwin,9600759050,9489281244,8870538806,ahilanjoewoutres@gmail.com ,riana4129@gmail.com
Asia,India,Tamilnadu,Sivagangai ,Sivagangai Maravamangalam MVKM Trust,A.NO.473,78.65283703,9.769305902,"Nadu Street, Maravamangalam Post 630 554, Kalaiyar Koil Taluk, Sivagangai Dist.",Madurai,A/N.K.Murugan,"97,878,317,519,986,100,000",9965950072,9489488465,saravanangeethapriya@gmail.com,
Asia,India,Tamilnadu,Chennai,Pammal Muthamizh Nagar MVKM Trust,A.NO.474,80.13868758,12.97340262,"No.9, Padmanaban Street, Krishna Nagar, Pammal, Chennai 600 075.",Kancheepuram,A/N.U.Amirtha,9025993319,9750070074,9710077258,poongodi.u@gmail.com,
Asia,India,Tamilnadu,Chidambaram,Chidambaram-Thiruchitrambalam MVKM Trust,A.NO.476,79.70701232,11.38595939,"318, South First Cross Street, Marriyappa Nagar, Annamalai Nagar Post, Chidambaram 608 002.",Viluppuram,A/N.Pragadeeswaran. S,8637442056,9894877844,04144-238907,spvazhga@gmail.com,guna_a3@yahoo.com
Asia,India,Tamilnadu,Salem,Ayothiyapattnam MVKM Trust,A.NO.477,78.2369101,11.66935894,"No.140/2-1/11, K.M. Nagar, Ayothiyapattnam Post 636 103, Salem District.",Salem,A/N.S.Mani,9443269666,9443824817,-,sa.a38@vethathiri.ac.in,
Asia,India,Tamilnadu,Coimbatore,Kovai South Ramanathapuram MVKM Trust,A.NO.481,76.99108507,10.99521759,"No.26/2, Bharathi Nagar, 4th Veethi, Ramanathapuram Post, Coimbatore 641 045.",Coimbatore,A/N.A.Annamalai,9787330898,9443364184,-,cbesrmpskyyoga@gmail.com,cbesrnpskyyoga@gmail.com
Asia,India,Tamilnadu,Kanyakumari,Kumari Vadaseri MVKM Trust,A.NO.482,77.43150654,8.196190893,"Arattu Road, Kesava perumal Colony, (Near SMRV Hr. Sec. School), Vadaseri, Nagercoil 629 001. Kanyakumari Dist.",Thirunelveli,A/N.L.Vasanthakumari,9942858806,9600305236,6374946534,thangamoni2@gmail.com ,santhanampranav@gmail.com
Asia,India,Tamilnadu,Madurai,K. Pudur MVKM Trust,A.NO.483,78.14733601,9.95254361,"Gnana Kudil, No.11, E.M.G. Nagar, 2nd Street, 2nd Cross, K.Pudur, Madurai 625 007.",Madurai,A/N.S.Balan,9487145599,9486950099,-,kpmvkmt@gmail.com,
Asia,India,Tamilnadu,Tiruppur,Tirupur Amarjothi Nagar MVKM Trust,A.NO.485,77.36631894,11.10303719,"21, Amarjothi Garden Ext., Kangeyam Road, Tirupur 641 604.",Tiruppur,A/N.S.V.Easwaran,9994942602,-,0421-4355588,amarjothisky@gmail.com,
Asia,India,Tamilnadu,Tiruppur,Tirupur Pandiyan Nagar MVKM Trust,A.NO.486,77.34948182,11.16458439,"8/1467-B, R.S.Puram 1st Veethi, P.N. Road, Pandiyan Nagar, Tirupur 641 602.",Tiruppur,A/N.A.Muthukumar,9003948642,9443761308,0421-6957777,tprpandiannagar.mmak@gmail.com ,
Asia,India,Tamilnadu,Tiruppur,Tirupur 15 Velampalayam MVKM Trust,A.NO.487,77.30479901,11.14391897,"Valluvar Thottam, Swarnapuri Avenue, 15 Velampalayam 641 652. Tirupur Dist.",Tiruppur,A/N. K.M.Natarajan,9150505024,9150505025,9487140644,t15vmma@gmail.com,
Asia,India,Tamilnadu,Tiruppur,Tirupur Samundipuram MVKM Trust,A.NO.488,77.34812171,11.10134379,"1, Poonthottam, Murungampalayam West, Avinashi Road, Tirupur 641 603.",Tiruppur,T/S.S.Nataraj,9842225875,9361129295,-,samundipuramatk@gmail.com ,
Asia,India,Tamilnadu,Kancheepuram,Karumbakkam MVKM Trust,A.NO.489,79.57537805,10.4712297,"Karumbakkam Arivuthirukoil Street, Kottaikadu Post, Cheyur T.K., Kancheepuram Dist.",Kancheepuram,A/N.K.Selvamani,9445201219,9087200751,-,guruselva2457@gmail.com,
Asia,India,Tamilnadu,Tiruppur,Kunnathur MVKM Trust,A.NO.491,77.34164847,11.28226963,"Malayapalayam Road, Perumal Koil Near, Kunnathur 638 103.",Tiruppur,A/N.O.R.Palaniswamy,9842763570,9524485047,-,kunnathuratk@gmail.com,
Asia,India,Tamilnadu,Tiruppur,Tirupur Karuvampalayam MVKM Trust,A.NO.492,77.3404976,11.09899756,"No.26, Jothipuram, Alankadu, Karuvampalayam, Tiruppur 641 604.",Tiruppur,A/N.S.Murugasamy,9865731699,9842272448,-,tkpmvktrust@gmail.com,
Asia,India,Tamilnadu,Tiruppur,Uthukuli MVKM Trust,A.NO.493,77.44851644,11.17543963,"Kathithamalai Pathai, Uthukuli 638 751.",Tiruppur,A/N.S.Appusamy,9443944850,9443454788,-,tirupur.uthukuli.trust@gmail.com ,
Asia,India,Tamilnadu,Tiruppur,Vavipalayam MVKM Trust,A.NO.494,77.38377184,11.16067029,"Opp. to Agricultural Co-operative Society, Neruperichal Post 641 602. Vavipalayam, Tirupur Dist.",Tiruppur,A/N.T.R.Mohann,9843038241,9786600525,9442470234,vavipalayamtrust@gmail.com,
Asia,India,Tamilnadu,Chennai,Old Pallavaram MVKM Trust,A.NO.496,80.1603018,12.9605383,"Flat B/1, Block-2, Jains Green, 91, Dharga Road, Zamin Pallavaram, Chennai 600 043.",Kancheepuram,A/N.M.V.Krishnamoorthy,9444050184,9445404366,-,oldpallavaramtrust@gmail.com,
Asia,India,Tamilnadu,Kancheepuram,Chinna Kancheepuram Womens MVKM Trust,A.NO.498,79.70451117,12.82176395,"32B, Narayanapalayam Street, Chinna Kancheepuram 631 501.",Kancheepuram,A/N.Parvathi Thanikaiarasu,9444929754,8015343874,"9943431101, 7418652252",g.thanigaiarasu@gmail.com,
Asia,India,Tamilnadu,Tiruppur,Perumanallur MVKM Trust,A.NO.499,77.3542582,11.2053175,"C/o.A/N.R.Saravanan, Secretary, 183, S.S. Nagar, 3rd Veedhi, Perumanallur 641 666.",Tiruppur,Dr.A/N.V.Govindarajan,9894758149,9677936130,-,sarvanalmqc007@yahoo.co.in,
Asia,India,Tamilnadu,Trichy,Trichi Anna Nagar MVKM Trust,A.NO.500,78.7043033,10.75972772,"M9, Phase-I, Anna Nagar, Tiruchi - 620 026.",Trichy,"A/N. S.Kalidasan , Rajender",9443711891,9443661646,986546561,annanagar.skyyoga@vethathiri.ac.in,
Asia,India,Tamilnadu,Puthukottai,Thirumayam MVKM Trust,A.NO.501,78.74620938,10.24464815,"1/14, Big Street, Thirumalai Nagar, Thirumayam, Pudukottai Dist - 622 507.",Trichy,A/N.S.Sivakami,9943374107,9842074079,9655472931,thirumaiam.skyyoga@vethathiri.ac.in,
Asia,India,Tamilnadu,Vellore,Jothipuram Paranji MVKM Trust,A.NO.503,79.52496977,13.09434632,"Plot No.911/5, Jothipuram, (Near Kalaimagal School), Arakonam Taluk, Vellore Dist 632 510.",Thiruvallur,A/N. CHINNADURAI ,6383505072,9843913939,-,jothipurammvkmtrust@gmail.com,
Asia,India,Tamilnadu,Chennai,Chennai Kaladipet MVKM Trust,A.NO.504,80.26491055,13.06096089,"26/27A, Janki Ammal Estate, Kaladipet, Thiruvottriyur, Chennai 600 019.",Thiruvallur,A/N.M.VENKATACHALAPATHY,9444187969,9962962719,-,wcsc.kpmvkm@gmail.com,
Asia,India,Tamilnadu,Thirunelveli,Marungoor MVKM Trust,A.NO.506,77.50158438,8.169519405,"9/78, South Street, Marungoor 629 402. ",Thirunelveli,A/N.L.Nallaperumal,9245720305,8220381021,7502153528,nallaperumal30676@gmail.com ,vinusubash4@gmail.com 
Asia,India,Tamilnadu,Chennai,Aminjikarai Collectorate Colony MVKM Trust,A.NO.507,80.21961968,13.06948732,"84, 5th Cross Street, Aminjikarai, Chennai 600 029.",Chennai,A/N.H.Banumathi,9566059692,8098327327,-,banuvedha@gmail.com,
Asia,India,Tamilnadu,Chennai,"Jafferkhanpet Muthurangam Block MVKM Trust,",A.NO.508,80.21000375,13.02719747,"16, Janaki Raman Street, Muthurangam Block, Jafferkhanpet, Chennai 600 083.",Chennai,A/N.Geetha Mahalingam,9940480107,9600188570,9566137132,shyamahalingam@gmail.com,
Asia,India,Tamilnadu,Thiruvallur,"Thiruvallur Ondikuppam MVKM Trust,",A.NO.511,79.92253961,13.1089348,"No.7, Arumugam Street, Ondikuppam, Thiruvallur 602 001.",Thiruvallur,A/N.M.A.ARULKUMAR,9787109487,8012002009,-,arulkumaracu@gmail.com,
Asia,India,Tamilnadu,Chennai,Chennai Lakshmipuram MVKM Trust,A.NO.512,80.16014484,13.13012478,"55B, Thiruthanni Nagar, 1st Main Road, Puthur, Ambathur, Chennai 600 053.",Thiruvallur,A/N.M.RAVISHANKAR,8124001990,9445348729,9445005576,ravishankar23503@gmail.com,
Asia,India,Tamilnadu,Kanyakumari,Kottaram MVKM Trust,A.NO.513,77.52661226,8.119095778,"8/51, Mela Street, Kottaram 629 703.",Thirunelveli,A/N.N.Karthik,9600292167,9488407271,9787303811,binu19sa@gmail.com,
Asia,India,Tamilnadu,Chennai,Chennai Bakthavachalam Colony MVKM Trust,A.NO.514,80.24762823,13.05281002,"No.157, Bharathidasan Street, Kakkan G. Colony, B-1 Block, Chennai 600 039.",Chennai,A/N.B. Jothi,9840894645,-,-,-,
Asia,India,Tamilnadu,Tiruppur,Muthur MVKM Trust,A.NO.515,78.25228392,11.21738491,"91D, Perumalputhur, Muthur, Muthur Panchayat 638 105, Thiruppur Dist.",Tiruppur,A/N.S.Kuppusamy,9842955498,9842692029,-,skyarivuthirukovilmuthur@gmail.com,
Asia,India,Tamilnadu,Kanyakumari,Kulasekharam MVKM Trust,A.NO.516,77.30692857,8.347961228,"17/198, Vendalikadu Post 629 161, Kanyakumari Dist.",Thirunelveli,A/N.P.Krishnan Kutty,9443992705,8675429488,9442280554,k.kutty1942@gamail.com ,hk280554@gmail.com 
Asia,India,Tamilnadu,Coimbatore,Devarayampalayam MVKM Trust,A.NO.517,77.26754291,11.19598656,"10/488A, Kamaraj Veethi, V.S.V. Colony, Avinashi 641 654.",Tiruppur,A/N.K.Nallusamy,9787709018,9087349631,9080197380,dvpmmvkmtrust.tupzone@gmail.com,
Asia,UAE,Abu Dhabi & Al Ain,Abu Dhabi,Abudhabi - Ladies Centre,unknown,54.36959418,24.49689285,"Iron Fist Sport Club & Gym, Hamdan street, Near Krishna Sweets - Abu Dhabi.",UAE & Oman,A/N. KavithaVijayabaskar,00971 55 1015971,-,-,skyyogaabudhabi2020@gmail.com,
Asia,UAE,Abu Dhabi & Al Ain,Abu Dhabi,Abudhabi - SKY Centre,unknown,54.36959418,24.49689285,"Iron Fist Sport Club & Gym, Hamdan street, Near Krishna Sweets - Abu Dhabi.",UAE & Oman,A/N Selva Rangaraj,00971 55 5512890,-,-,skyyogaabudhabi2020@gmail.com,
Asia,UAE,Abu Dhabi & Al Ain,Al Ain,Al-Ain Abudhabi Sub centre,WCSC/APP(S)/UAE/013,55.75434157,24.22004265,AL AIN,UAE & Oman,A/N. Muthuraman.M,00971 50 3317814,-,-,skyyogaabudhabi2020@gmail.com,
Asia,UAE,Abu Dhabi & Al Ain,Abu Dhabi,"Musaffah, Abudhabi Sub Centre",WCSC/APP(S)/UAE/012,54.53025343,24.33433015,"Nirtya Kala Dance & Music Center, Mohamed Bin Zayed CityME-10 - Mussafah, Abu Dhabi.",UAE & Oman,A/N Subbiah Arumugam,00971 50 2726439,-,-,skyyogaabudhabi2020@gmail.com,
Asia,UAE,Abu Dhabi & Al Ain,Abu Dhabi,SKY Yoga Club -Abudhabi,WCSC/Aff/UAE/005,54.4083366,24.4989668,"901-1, Plot C 36, Street 16, Tourist Club Area, Abu Dhabi, UAE.",UAE & Oman,A/N. Vijayabaskar,00971 55 1015971,,-,jvijayabaskar@gmail.com,
Australasia/Oceania,Australia,New South Wales,Homebush,"Vethathiri Yoga Centre, New South Wales",unknown,151.081191,-33.86544888,"45, The Crescent, Homebush, Sydney, New South Wales - 2140, Australia",Australia,A/N. Dr. Barathy Balasubramanium - President,0061-404 904 702,0061-290 298 979,"0061-412 992 536, +91-9003100666 (India)",sydneyskyyoga@gmail.com,"sydneyvyc@gmail.com, "
Australasia/Oceania,Australia,Perth,Huntingdale,"Perth SKY Meditation Centre, Western Australia",unknown,115.9703455,-32.0844753,"11 Roscommon Vista,Huntingdale, WA 6110",Australia,"A/N. Prabhakaran, A/N. Velu",0061-449 151 968,0061-480 183 296,-,perth.sky.yoga@gmail.com,veluswamy.r68@gmail.com
Australasia/Oceania,Australia,Victoria,Magill,Adelaide SKY Yoga ,Victoria SKY Sub Centre,138.6715822,-34.89742309,"33 Eton Avenue, Magill, SA-5072",Australia,A/N Aravind Rangarajan,0061-415 863 819,-,-,puruchith@hotmail.com,
Australasia/Oceania,Australia,Victoria,Dandenong,Victoria SKY Meditation Society,WCSC/AFF/AUS/007,145.2101399,-37.98522426,"No. 9, Rodd Street, Dandenong, Victoria - 3175, Australia",Australia,SKY Asst. Prof. B. Parthasarathy - President,0061-430 096 552,9791094228 (India),"0061-434 264 253,0061-387 075 684",victoria.sky@hotmail.com,
Australasia/Oceania,Australia,Victoria,Clarinda,Melaleuca Community Centre (Victoria SKY Sub Centre),unknown,145.1063401,-37.92746541,"Melaleuca activity hub, 31 Melaleuca Drive,Clarinda,Vic 3169",Australia,Asst.Prof.B.Parthasarathy,0061-430 096 552,-,-,bpartha2002@live.com,
Europe,Austria,Vorarlberg,Vorarlberg,Austria SKY Meditation Centre,WCSC/AFF/AUT/026,47.21007641,9.689105925,"A/N. Thomas Stockinger Master I/C, Walagaustrasse 18, 6824 Schlins, Austria / Vorarlberg,",Europe,A/N. Thomas Stockinger Master I/C,0043-6505105772,-,-,"thomas.stockinger@gmx.at, ",austria@vethathiri.ac.in
Asia,Bahrain,Bahrain,Manama,Bahrain SKY Centre,unknown,50.5844787,26.22843047,Bahrain,Bahrain,Saminath Seker, 00973 - 39229093.,-,-,saminaths@yahoo.com,saminaths@gmail.com
Asia,Cambodia,Cambodia,CAMBODIA,Cambodia SKY Centre,unknown,104.9138501,11.55162588,"Phnom Penh, Near Olympic Market, Cambodia",,-,-,-,-,-,
North America,Canada,Canada,Toronto,SKY Yoga Centre - Toronto Canada,WCSC/AFF/CAN/015,-79.25177649,43.82011906,"Middlefield Sai Centre 80-F Nashdene Road, Unit 130 Scarborough, ON M1V 5E4 Canada.",USA,President A/N Murugesu Sivasangaram,001-416-799-7592,-,-,admin@skyyogacanada.com,
North America,Canada,Canada,Toronto-West,SKY Yoga -Toronto West,unknown,-79.5898171,43.67891042,"40 Voyager court North Etobikoke ,ON M9W 4Y3 Toronto Canada",USA,-,-,-,-,-,
Europe,Denmark,Denmark,Vildbjerg,SKY Denmark,unknown,8.758747854,56.19141585,"Agards VEJ 18, 7480 Vildbjerg, Denmark.",Europe,"A/N. K. Jayaratnam - Herning, Denmark. A/N. Visakan","0045-96606024, 0045-28140085, 0045 - 97132486",-,-,"kjeyaratnam@gmail.com, ",sky.denmark.eu@gmail.com
Asia,UAE,Dubai,Al Nahda,Dubai - Al Nahda (Ladies),WCSC/APP(S)/UAE/040,55.3843647,25.2912233," Flat No. 102, Buamiim Building, Near Zulekha Hospital, Al Nahda - 2 Dubai ",UAE & Oman, A/N. Priya,00971 55 9939291,-,-,skyalnahdaladies@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Dubai,Dubai - DIP,"Dubai Dubai Investment Park, Green Community - East",unknown,55.1561407,25.005669,"PARTY HALL SWIMMING POOL 05 , GREEN COMMUNITY EAST, NEAR NMC HOSPITAL",UAE & Oman," A/N. Gnanaeaswari, A/N. Ramkumar ","00971 55 4041600, ",00971 55 3006600,-,skydip@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Dubai,Discovery Gardens,Dubai - Discovery Gardens,unknown,54.947555,25.0757595,"FLAT-117, ZEN CLUSTER BUILDING-09, ASTER CLINIC BUILDING, DUBAI",UAE & Oman, A/N. Gnanaeswari,00971 55 4041600,-,-,skygardensdxb@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Dubai,Discovery Gardens,Dubai-Discovery Gardens(ladies),unknown,55.1260204,25.0918278,"LADIES- DUBAI - DISCOVERY GARDENS FLAT-318 , ZEN CLUSTER , BUILDING 10, ASTER SPECIALITY CLINIC BUILDING, DUBAI",UAE & Oman,A/N. Anuratha,00971 50 9207067,-,-,skygardensdxb@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Dubai,Karama,Dubai - Karama,WCSC/APP(S)/UAE/003,55.30875186,25.25142618,"GOLDEN FALCON KARATE CENTRE, MEZANNINE FLOOR , AL ADIL SUPERMARKET BUILDING",UAE & Oman, A/N. Baranidaran,00971 56 7533010,-,-,skykarama@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Dubai,Karama,Dubai-Karama(ladies),unknown,55.2952825,25.26030044,"FLAT - 404 , KARAMA 4 BUILDING (GOLDEN STAR KARATE ), NEAR LULU HYPER MARKET , BEHIND KALYAN SILKS, DUBAI",UAE & Oman, A/N. Vennilla,00971 55 9961852,-,-,skykarama@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Dubai,Muhaisnah,Dubai - Muhaisnah (Ladies),WCSC/APP(S)/UAE/005,55.39824541,25.28220601," Flat No. - 409, Hamda Building, Near Madina Mall, Muhaisnah - 4, Dubai",UAE & Oman,A/N. Anuratha,00971 50 9207067,-,-,skymuhaisnah@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Dubai,Muhaisnah,Dubai - Muhaisnah,WCSC/APP(S)/UAE/004,55.39824541,25.28220601," Flat - 409, Hamda Building, Near Muhaisnah - 4, Dubai.",UAE & Oman, A/N. Muthukumar,00971 50 1483590,-,-,skymuhaisnah@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Sharjah,Abu Shagara,Sharjah - Abushagara,WCSC/APP(S)/UAE/011,55.39529142,25.31297437," Flat No. 431 Alnaqoos Building, Near AbuShagara Park, AbuShagara,Sharjah",UAE & Oman,A/N. Ambika,00971 55 1806707,-,-,skyabushagara@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Sharjah,Al Nahda,Sharjah - Al Nahda,WCSC/APP(S)/UAE/009,55.3913984,25.3548448,"GOLDEN FALCON KARATE CENTRE, SEALAND RESTAURANT BUILDING , AL NAHDA , SHARJAH",UAE & Oman, A/N. Satheeshkumar,00971 55 9910146,-,-,skyalnahda@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Sharjah,Al Qasimia,Sharjah - Al Qasimia(Ladies),unknown,55.3923691,25.3420258,"FLAT-801 , AL OWAIS BUILDING ,OPPOSITE TO AL BUSTAN TOWER , NEAR CRYSTAL PLAZA HOTEL, SHARJAH",UAE & Oman, A/N. Prasannadevi,00971 55 4903934,-,-,skysharjah@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Sharjah,Al Qasimia,Sharjah - Al Qasimia,WCSC/APP(S)/UAE/010,55.3893686,25.3417989,"NIMR AL KHALEEJ KARATE CENTRE M02, TARIQ BUILDING , NEAR SPARK HOTEL , AL NAD, SHARJAH.",UAE & Oman, A/N. Kumar,00971 50 5398996,-,-,skysharjah@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Sharjah,Muwaileh,Sharjah - Muwaileh,WCSC/APP(S)/UAE/008,55.4527446,25.28507842,"AL HUDA CHILDREN SKILL DEVELOPMENT CENTRE , SHAIKHA BUILDING,E102 , NEXT TO HILAL AL MADINA SUPERMARKET, ShARJAH",UAE & Oman,"A/N.Ilayaraja, A/N.Karthikeyan","00971 05 62471108,",00971 55 8085352,-,skynationalpaints@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Sharjah,Muwaileh,Sharjah-Muwaileh(Ladies),unknown,55.45015358,25.2885682,"FLAT-302 , BUILDING NO-3521, OPPOSITE TO TAREEQ AL NOOF STATIONARY, MUWAILEH SCHOOL ZONE AREA, SHARJAH",UAE & Oman,"Gokila, Lekamani","00971 52 5262440, ",00971 55 3766330,-,skynationalpaints@gmail.com,mmurugaraj@gmail.com
Asia,UAE,Ajman,Rashidiya,Ajman - Rashidiya,unknown,55.44839818,25.39894458,"FLAT-108 , AL SHALI BUILDING , OPPOSITE TO FALCON TOWER-A5, NEAR NESTO HYPERMARKET, AJMAN",UAE & Oman,"A/N Ganeshkumar, A/N Suthakarpandian","00971 52 8333016,",00971 55 2935443,-,wcscuae@gmail.com,mmurugaraj@gmail.com
Europe,France,France,Courbevoie,Grieny Centre,unknown,2.255966029,48.89541891,2 pl de Hotel de ville courbevoie 92400 France,Europe,SKY Asst. Prof.(T) S. Bartha Sarathy,0033-641201163,-,-,s.barthasarathy@yahoo.com,
Asia,Japan,Tokyo,Omihachiman shi,SKY Tokyo,unknown,136.1088284,35.1190739,"Shiga - 523-0815, Omihachiman shi, Wakaba cho3Chome 1796-9,",Japan,A/N. R. Manikandan ,0081 9060588297,0081 9443010793,-,maninature@gmail.com,nmtradingjpn@gmail.com
Asia,Kuwait,Kuwait,abbasiya ,Abbasiya SKY Meditation Centre - Kuwait,WCSC/APP/KWT/010,47.9282,29.2521,Kuwait,Kuwait,SKY Asst. Prof.(T) K. Jyothi ,00965 99583201,-,-,jyothik7@yahoo.com,a.jothi@fourfilms.com
Asia,Kuwait,Kuwait,Fahaheel,Fahaheel SKY Meditation Centre - Kuwait,WCSC/APP/KWT/011,48.13117084,29.08746204,"Unity Center, Block-9, Opp. Mia Mia restaurant, Fahaheel, Kuwait.",Kuwait,SKY Asst. Prof.(T) M.R. Rajendran ,00965 66467054,00965 66394426,-,mr_rajendran@hotmail.com,
Asia,Kuwait,Kuwait,Kuwait City,SKY Kuwait,WCSC/APP/KWT/008,47.97785105,29.37626783,Kuwait,Kuwait,A/N. Kannan Ravi ,00965 97892835,-,-,kannanravi65@hotmail.com,sky.kuwait.wcsc@gmail.com
Asia,Kuwait,Kuwait,Mangaf,Mangaf SKY Meditation Center - Kuwait,WCSC/APP/KWT/008,47.48197204,29.31166,"Seva Dharsan Hall- Near Al Mulla Exchange-Block No.4, kuwait",Kuwait,A/N. Kannan Ravi ,00965 97892835,-,-,kannanravi65@hotmail.com,sky.kuwait.wcsc@gmail.com
Asia,Kuwait,Kuwait,Salmiya,Salmiya SKY Meditation Centre - Kuwait,WCSC/APP/KWT/009,47.83330395,29.30438896,"Block. .10 Street Essa Al Qatami Avenue. 22. Building. 5, Salmiya, Kuwait.",Kuwait,A/N. G. Subramaniam ,"00965 97136197,00965 97583685",-,-,saravanankwt25@gmail.com,
Asia,Malaysia,Malaysia,Batu Caves,"SKY Human Excellence Batu Caves (Batu Caves, KL)",WCSC/APP/MYS/023,101.6802597,3.245140872,"C/O Munieswarar Temple, Kenneison Brothers Jalan Railway 68100 Batu Caves, Malaysia",Malaysia,"A/N. Lachimy, A/P Rengsamy ",0060-016-955-4282,-,-,mahendrensamy@gmail.com,skykantan@yahoo.com 
Asia,Malaysia,Malaysia,Dickson,SKY Meditation Centre Port Dickson (Port Dickson),unknown,101.8211898,2.5181555," No.2590, Taman P.D Utama, 71000 Port, Dickson, Malaysia.",Malaysia,A/N. M. Mohana Dass ,0060-010-809-9511,-,-,-,
Asia,Malaysia,Malaysia,IPOH,Vethathiri Manavalakalai Sangam,WCSC/APP(S)/MYS/033,101.0421633,4.595857719," Vallalar Anbu nilayam, No:3, Laluan Buntong Jaya 19, RPT Sesa Rishah, Cbuntong 5 Buntong, Ipoh 3100, Perak, Malaysia.",Malaysia,A/N. Soamsundram ,0060-012-5105570,-,-,m.selvaraju@hotmail.com,
Asia,Malaysia,Malaysia,Johor,Bukit Indah SKY Meditation Sub centre,unknown,103.6502986,1.479823878,"No 27 Jalan Indah, 10/1 Taman Bukit indah. Malaysia",Malaysia,-,-,-,-,-,
Asia,Malaysia,Malaysia,Johor,Danga utama SKY Meditation Sub centre,unknown,103.6183495,2.566000217,"No:17 - 02, 3rd floor, Jalan Permata 4 Purat Perdangangau, Danga utama, 81300, Johor Baru, Malaysia",Malaysia,-,-,-,-,-,
Asia,Malaysia,Malaysia,Johor,Persatuan Meditasi SKY Malaysia,unknown,103.3120438,2.010852088,"No.24, Jalan 13, Taman Seri Jaya, 86000 Kluang, Johor, Malaysia.",Malaysia,-,-,-,-,-,
Asia,Malaysia,Malaysia,Johor,SKY Kulai,unknown,103.6225836,1.623519791,"1853, Jalan Jambu 25,Taman Muhibbah, Saleng, 81400 Senai, Kulai, Johor, Malaysia",Malaysia,-,-,-,-,-,
Asia,Malaysia,Malaysia,Johor,"SKY Meditation Centre, J.B.",unknown,103.7518723,1.48625245,"No.7-20, Jalan Dato Jaafar 1, Taman Dato, Onn Impian Business Park 80350, Johor.",Malaysia,-,-,-,-,-,
Asia,Malaysia,Malaysia,Johor,Vethathiri Maharishi Meditation Society,unknown,103.321847,2.005164366,"No.4, 1st Floor, Jalan Hang Tuah 4/1, Taman Muhibbah, 86000, Kluang, Johor, Malaysia",Malaysia,-,-,-,-,-,
Asia,Malaysia,Malaysia,Klang,"SKY Meditation Centre, Klang",WCSC/APP(S)/MYS/046,101.4789047,2.9945776,"No.35, Lorong Dato Dagang Soc Sentosa, Klang.",Malaysia,A/N. Ligeswari,0060-014-631-6903,-,-,-,
Asia,Malaysia,Malaysia,Kuala lumpur,"Ayappan Centre (Batu Caves) (Gombak - Batu Caves, KL)",unknown,101.6896911,3.219930778,"No.37, Jalan 53/10, Taman Koperasi Polis 2, Batu Caves, KL, Malaysia",Malaysia,A/N. Segar ,0060-012-644-6266,0060-012-694-6266,-,gpsegar@gmail.com,
Asia,Malaysia,Malaysia,Kuala lumpur,Brickfields SKY Centre,unknown,101.6931043,3.134158856,"Kalamandapam (Small Hall), Jalan Scot, Brickfields, Kuala Lumpur, Malaysia.",Malaysia,A/N. Nirmala ,0060-010-221-6474,-,-,-,
Asia,Malaysia,Malaysia,Kuala lumpur,SKY Centre - Malaysia,unknown,101.7444242,3.11333524,"No.11A, Jalan Perdana, 6/4, Taman Pandan Perdana, Cheras - 55300, Kuala Lumpur, Malaysia.",Malaysia,SKY Asst. Prof. (T) N. Nageswara Rao ,0060-019-356-9160,-,-,ns_raj05@yahoo.com,
Asia,Malaysia,Malaysia,Kulim,Kulim SKY Meditation Sub Centre,unknown,100.5550048,5.386697033,"Persatuan, Telugu Sangam Kulim, 1st Floor (Opp to mini Stadium) Keladi, Kulim Kedah, Malaysia",Malaysia,A/N. Balakrishnan,0060-014-940-3103 ,-,-,vethathiri.kulim@yahoo.com,
Asia,Malaysia,Malaysia,Perak,R.M. Yoga Meditation Centre - IPOH,unknown,101.0734394,4.608595656,"No.68, Jalan Tun Abdul Razak 30100, IPOH, Perak, Malaysia.",Malaysia,A/N. Dr. RM Muthiah,0060-012-591-449,-,-,rampillay7272@hotmail.com,
Asia,Malaysia,Malaysia,Perak,SKY Meditation Centre - Buntong (IPOH),unknown,101.0895418,4.605097568,"Vallalar Anbu nilayam, No:3, Laluan Buntong Jaya 19, RPT Sesa Rishah Cbuntong 5 Buntong, Ipoh 3100, Perak, Malaysia",Malaysia,"A/N. Soamsundram, Master I/C",0060-012-510-5570,-,-,soamsundramboss@gmail.com,
